filename,width,height,class,xmin,ymin,xmax,ymax
20200828_085913.jpg,640,480,alphabet_v,249,163,419,330
20200828_090054.jpg,640,480,alphabet_v,228,175,361,303
20200828_090102.jpg,640,480,alphabet_v,240,147,408,309
20200828_090121.jpg,640,480,alphabet_v,258,173,408,317
20200828_090128.jpg,640,480,alphabet_v,253,215,405,363
20200828_090144.jpg,640,480,alphabet_v,231,189,406,366
20200828_090212.jpg,640,480,alphabet_v,238,182,377,311
20200828_090241.jpg,640,480,alphabet_v,247,150,413,293
20200828_090302.jpg,640,480,alphabet_v,238,128,375,256
20200828_090348.jpg,640,480,alphabet_w,278,216,441,379
20200828_090414.jpg,640,480,alphabet_w,208,144,356,285
20200828_090432.jpg,640,480,alphabet_w,216,169,351,296
20200828_090435.jpg,640,480,alphabet_w,221,157,348,278
20200828_090447.jpg,640,480,alphabet_w,268,145,380,258
20200828_090456.jpg,640,480,alphabet_w,241,139,384,281
20200828_090512.jpg,640,480,alphabet_w,248,161,386,296
20200828_090531.jpg,640,480,alphabet_w,186,146,394,344
20200828_090727.jpg,640,480,alphabet_w,270,151,411,288
20200828_090741.jpg,640,480,alphabet_w,225,174,369,311
20200828_090749.jpg,640,480,alphabet_w,244,172,391,313
20200828_090828.jpg,640,480,alphabet_v,262,149,405,282
20200828_090830.jpg,640,480,alphabet_v,258,129,408,272
20200828_090835.jpg,640,480,alphabet_v,248,174,401,308
20200828_090838.jpg,640,480,alphabet_v,248,181,397,324
20200828_090844.jpg,640,480,alphabet_v,267,101,421,256
20200828_090846.jpg,640,480,alphabet_v,237,131,383,279
20200828_090852.jpg,640,480,alphabet_v,255,174,402,312
20200828_090907.jpg,640,480,alphabet_v,209,141,341,259
20200828_090909.jpg,640,480,alphabet_v,242,101,353,212
20200828_090917.jpg,640,480,alphabet_v,243,148,427,326
20200828_090924.jpg,640,480,alphabet_v,261,159,382,281
20200828_091008.jpg,640,480,six,254,186,450,386
20200828_091030.jpg,640,480,six,234,202,383,354
20200828_091053.jpg,640,480,six,231,196,389,355
20200828_091103.jpg,640,480,six,266,194,410,339
20200828_091114.jpg,640,480,six,271,216,388,332
20200828_091138.jpg,640,480,six,262,226,389,350
20200828_091153.jpg,640,480,six,265,215,395,349
20200828_091211.jpg,640,480,six,236,197,395,354
20200828_091226.jpg,640,480,six,318,139,457,281
20200828_091239.jpg,640,480,six,276,167,418,306
20200828_091243.jpg,640,480,six,279,160,418,294
20200828_091254.jpg,640,480,six,266,144,408,284
20200828_091305.jpg,640,480,six,204,204,321,316
20200828_091357.jpg,640,480,right_arrow,273,286,386,418
20200828_091400.jpg,640,480,right_arrow,291,253,388,359
20200828_091409.jpg,640,480,right_arrow,274,244,373,349
20200828_091420.jpg,640,480,right_arrow,241,232,366,366
20200828_091432.jpg,640,480,right_arrow,243,221,361,346
20200828_091453.jpg,640,480,right_arrow,249,126,377,256
20200828_091500.jpg,640,480,right_arrow,311,141,435,271
20200828_091524.jpg,640,480,right_arrow,256,162,366,271
20200828_091536.jpg,640,480,right_arrow,292,109,420,237
20200828_091602.jpg,640,480,right_arrow,218,157,400,335
20200828_091619.jpg,640,480,right_arrow,246,133,380,278
20200828_091710.jpg,640,480,right_arrow,236,225,353,349
20200828_091717.jpg,640,480,right_arrow,286,244,395,360
20200828_091737.jpg,640,480,zero,221,189,354,331
20200828_091748.jpg,640,480,zero,223,209,359,342
20200828_091802.jpg,640,480,zero,262,184,398,330
20200828_091804.jpg,640,480,zero,257,184,399,332
20200828_091813.jpg,640,480,zero,205,125,339,256
20200828_091826.jpg,640,480,zero,207,134,328,253
20200828_091840.jpg,640,480,zero,205,150,324,274
20200828_091856.jpg,640,480,zero,228,199,374,341
20200828_091907.jpg,640,480,zero,239,179,354,294
